difficulty,question,choice_a,choice_b,choice_c,choice_d,correct_choice,explanation,concept_key,aspect_key,source_path
hard,An IP packet arrives at a router with Protocol field value 17. The router's ACL is configured to block Protocol 6. Is this packet blocked? Explain how the Protocol field value determines the Layer 4 behavior and what application traffic typically uses Protocol 17.,Protocol 6 and Protocol 17 are both used for HTTP — the router should block both,Protocol 17 = UDP (IANA-assigned). Protocol 6 = TCP. The ACL is configured to block Protocol 6 (TCP) — Protocol 17 (UDP) is not blocked; the packet passes. Protocol 17 tells the receiving host to pass the payload to the UDP stack; typical traffic using UDP (Protocol 17) includes DNS (port 53); DHCP (67/68); NTP (123); SNMP (161); TFTP (69); and real-time audio/video (RTP). Protocol field is in the IP header — the ACL inspects it at Layer 3 before any port-based filtering,Protocol 17 is ICMP — the packet carries a ping or traceroute message,Protocol 17 is blocked because it is in the same protocol family as TCP (Protocol 6),B,"Protocol field reference: 1=ICMP; 2=IGMP; 6=TCP; 17=UDP; 41=IPv6-in-IPv4; 47=GRE; 50=ESP; 89=OSPF. ACL example: ""deny ip protocol 6"" → blocks all TCP. ""permit ip protocol 17"" → allows UDP. Port-based filtering requires Protocol=6 or 17 first then port inspection. Protocol 17 UDP passes → application at server inspects destination port. DNS on UDP/53: this packet would reach the DNS server if destination port 53 is not additionally filtered.",packet header essentials,ttl; protocol field; addressing; and fragmentation controls,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A host running Windows shows IP address 169.254.1.100 after booting. The administrator verifies the DHCP server is running and responds to pings from other subnets. What are the three most likely specific causes to check in order and what commands verify each?,The DHCP server being pingable from other subnets proves it is working — the host must have a bad NIC,"Three most likely causes in order: (1) IP helper address missing on the VLAN interface — if no DHCP relay is configured the DHCP Discover broadcast cannot reach the server on a different subnet; verify: check Layer 3 switch or router ""show running-config interface vlan X"" for ""ip helper-address."" (2) Wrong VLAN assignment — if the host's switch port is in the wrong VLAN the DHCP traffic never reaches the correct relay; verify: ""show interfaces switchport"" on the switch port. (3) DHCP scope has no addresses for this subnet — the server is running but has no scope for VLAN X; verify: DHCP console → check scope for the host's subnet; ""show ip dhcp binding"" shows zero entries for that range",The 169.254.x.x address means the NIC is defective and must be replaced,If pings work from other subnets the host's DHCP problem is a Windows OS configuration issue unrelated to networking,B,APIPA troubleshooting order: most-to-least likely. (1) Missing helper — most common in multi-VLAN environments. (2) VLAN misconfiguration — access port in wrong VLAN → broadcasts go to wrong DHCP scope. (3) No scope — server up but no scope for this subnet → all Discovers rejected. Less common: (4) DHCP scope exhausted. (5) Host NIC driver issue (rare; check by trying ipconfig /renew manually). Diagnostic shortcut: ipconfig /renew on host → watch error message for clues.,datagram behavior,independent packet forwarding and possible out-of-order arrival,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization's existing network 192.168.0.0/24 has grown to need an additional 300 hosts but the /24 only supports 254. The administrator suggests changing the mask to /23. Explain the specific impact of this change on all existing hosts and what reconfiguration is required.,Changing to /23 expands the address space to 510 hosts but all existing hosts automatically inherit the new mask,Changing the mask from /24 to /23 on the router does not automatically reconfigure any host — each host still has its old /24 mask; the router now routes the combined 192.168.0.0/23 block (covering .0.0 to .1.255) but hosts with /24 masks will not ARP for addresses in 192.168.1.x (they believe 192.168.1.x is on a different subnet and will route to the gateway instead of using direct ARP); to fix this every host must be reconfigured with /23 (either via updated DHCP scope or manual change); the gateway/router interface also needs the /23 mask; the transition requires coordinating all host reconfiguration to avoid partial-mask mismatches during the cutover,Changing the subnet mask on the router automatically propagates to all hosts via ARP gratuitous broadcasts,The /23 change can be applied incrementally — half the hosts can use /24 and half can use /23 without issues,B,/23 expansion impact: router: update interface to 192.168.0.1/23. DHCP: update scope to 192.168.0.0/23 mask + new range 192.168.1.1-254. Existing hosts: still configured /24. Host at .0.50/24: cannot ARP for 192.168.1.100 (believes it's a different network) → routes via gateway → gateway drops/routes locally. Fix: push /23 mask via DHCP option 1. All hosts renew DHCP → get /23 mask → can now ARP across both halves. Cutover risk: during transition hosts with /24 and /23 mixed on same segment → communication failures between them.,network/host boundary,subnet mask and prefix split determine network id vs host space,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A frame arrives at a switch with a destination MAC of FF:FF:FF:FF:FF:FF. A frame arrives with a destination MAC of 00:1A:2B:3C:4D:5E. A frame arrives with a destination of 01:00:5E:00:00:01. Describe the switching behavior for each frame and explain how each relates to the encapsulation of network-layer traffic.,All three frames are flooded out all ports because the switch treats all non-unicast addresses identically,FF:FF:FF:FF:FF:FF is a Layer 2 broadcast — the switch floods the frame out all ports except the incoming port; this carries Layer 3 broadcasts (ARP; DHCP Discover). 00:1A:2B:3C:4D:5E is a unicast MAC — the switch looks it up in the MAC address table; if found it forwards out the specific port; if unknown it floods (unknown unicast flooding); this is standard encapsulated unicast IP traffic. 01:00:5E:00:00:01 has the first byte 01 (odd number) — the LSB of the first byte = 1 indicates multicast MAC; this specific address is the IPv4 multicast group 224.0.0.1 (all-hosts multicast); the switch floods it unless IGMP snooping is configured to selectively forward,The switch uses TTL values to determine whether to flood or forward each frame,Multicast frames are dropped by switches because they cannot be entered into the unicast MAC address table,B,MAC address types: bit 40 (LSB of first byte): 0 = unicast; 1 = multicast/broadcast. FF:FF:FF:FF:FF:FF: all bits 1 → broadcast → flood. 00:1A... first byte 00 → LSB=0 → unicast → MAC table lookup. 01:00:5E...: first byte 01 → LSB=1 → multicast → flood (or IGMP-snooped forward). IPv4 multicast → MAC: 01:00:5E:xx:xx:xx where lower 23 bits map to the group IP. IGMP snooping: switch tracks IGMP Join messages; forwards multicast only to interested ports.,encapsulation chain,application data wrapped through transport; network; and data-link layers,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An engineer must allocate IP space for a WAN point-to-point link connecting two routers. Why is a /30 the traditional choice; what does a /31 provide as an alternative; and calculate the usable addresses for each?,/30 provides 4 usable hosts — ideal for two routers plus two backup hosts,/30 has 2 host bits: 4 addresses total; 4-2=2 usable hosts (exactly one per router interface) plus 2 wasted addresses (network + broadcast); the /31 provides 2 addresses total with no network or broadcast address — RFC 3021 defined this as valid for point-to-point links since there is no need for broadcast on a two-device link; /31 wastes zero addresses and is supported on most modern network vendors; the traditional choice is /30 because older software required the 2-address overhead for compatibility; modern designs prefer /31 for address conservation on large WAN meshes with many point-to-point links,A /31 cannot be used because it has no broadcast address and ARP would fail,/30 is required by RFCs for all WAN links — /31 and /32 are invalid for router interfaces,B,Address comparison: /30: 4 addresses (network; host1; host2; broadcast). 2 usable. 2 wasted. /31 (RFC 3021): 2 addresses (host1; host2). 0 wasted. No broadcast; no network address. ARP on /31: not needed (point-to-point; only 2 devices; no ambiguity). Large WAN: 1000 point-to-point links. /30: 2000 addresses wasted. /31: 0 wasted → saves 2000 addresses. Cisco: supports /31 on interfaces. Use case: provider backbone; MPLS core links.,usable host math,2^n - 2 model for assignable hosts in subnet,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,"If a DNS CNAME record points to a hostname whose A record later changes, what happens to name resolution through the CNAME, and why is that design useful?",www stops working because CNAME records cannot point to addresses that have changed,www.corp.example.com continues working — the CNAME points to internal-server.corp.example.com; when resolved the CNAME directs the resolver to look up the A record for internal-server.corp.example.com; finding 10.0.0.75 (the updated record) the resolver returns this to the client; only one A record update was needed to fix both internal-server.corp.example.com and www.corp.example.com; if a separate A record had been created for www it would still point to 10.0.0.50 and would need to be manually updated separately — creating a maintenance risk where one record is updated and the other is forgotten,A CNAME record caches the IP independently of the A record so it would still return 10.0.0.50,CNAME records are only valid for the same domain — www.corp.example.com cannot CNAME to internal-server.corp.example.com because they are in the same zone,B,CNAME chain: www CNAME → internal-server. A → 10.0.0.75. Resolver follows chain: www.corp.example.com? → CNAME: follow internal-server.corp.example.com. internal-server.corp.example.com? → A: 10.0.0.75. Return 10.0.0.75. Maintenance advantage: one canonical A record; many CNAMEs pointing to it. IP changes: update 1 A record → all CNAMEs automatically updated. Separate A records: update each individually → error-prone. Real-world: mail.example.com; ftp.example.com; files.example.com all CNAMEs → server.example.com A record.,dns functional model,records; zones; resolver behavior; and lookup workflows,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A classful Class A network 10.0.0.0/8 is subnetted using the mask 255.255.0.0. How many subnets does this create; what is the usable host count per subnet; and if each subnet must support a different physical building which operational challenge arises when the building count grows beyond the available subnets?,255.255.0.0 applied to a Class A creates 256 subnets of 65534 hosts and adding more buildings is impossible,255.255.0.0 = /16. Applied to 10.0.0.0/8: borrowed subnet bits = 16-8 = 8 bits. Subnets = 2^8 = 256. Host bits = 16. Usable hosts = 2^16 - 2 = 65534. When building count grows beyond 256: the /8 space allows sub-subnetting (VLSM) — each /16 subnet can be divided further; or the organization must use a smaller subnet mask creating more subnets (e.g. /20 → 2^12 = 4096 subnets); the operational challenge is the initial subnet design was fixed at /16 — adding buildings beyond 256 requires renumbering existing subnets or implementing VLSM within the existing /16 blocks; RFC 1918 private 10.0.0.0/8 provides ample space for redesign,Class A networks cannot be subnetted with a /16 mask because the mask must match the classful boundary,255.255.0.0 creates 65534 subnets because the host bits become the subnet counter,B,10.0.0.0/8 → /16: 8 borrowed bits (second octet) → 2^8=256 subnets. Third and fourth octets = host bits. 2^16-2=65534 hosts. Operational challenge: 256 is a soft limit only at /16 mask. Solution: sub-subnet. 10.1.0.0/16 can be divided into /24 subnets: 256 additional subnets within. VLSM within 10.0.0.0/8 allows millions of subnets at various sizes. True limit: 10.0.0.0/8 has 2^24 = 16.7M addresses; maximum /30 subnets = 4M.,classful baseline,a/b/c defaults as historical foundation for subnet logic,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,Two hosts on the same /24 subnet are communicating. Host A sends 1000 TCP segments each containing 1460 bytes of application data. Trace the complete headers that wrap the first segment at each layer of the encapsulation chain and calculate the total overhead bytes per segment.,There is no overhead because encapsulation only adds labels that don't occupy bandwidth,First segment contents: 1460 bytes application data + 20-byte TCP header = 1480-byte IP payload. IP header: 20 bytes (src IP; dst IP; TTL; Protocol=6; etc.) → IP packet = 1500 bytes. Ethernet frame header: 14 bytes (6 dst MAC + 6 src MAC + 2 type/length field) + 4-byte FCS trailer = 18 bytes overhead. Total frame = 1500 + 18 = 1518 bytes. Overhead: TCP (20) + IP (20) + Ethernet (18) = 58 bytes per segment. Efficiency = 1460/1518 = 96.2%. Over 1000 segments: 58000 bytes of overhead vs 1460000 bytes of data,TCP/IP encapsulation adds only 2 bytes per segment because the headers are compressed in modern Ethernet,Ethernet frames do not include headers — the MAC address is part of the IP packet,B,Encapsulation stack per segment: Application: 1460 bytes. TCP header: 20 bytes (src port; dst port; seq num; ACK; flags; window; checksum; urgent). IP header: 20 bytes (version; IHL; DSCP; total length; ID; flags; fragment offset; TTL; protocol; header checksum; src IP; dst IP). Ethernet: 14-byte header + 4-byte FCS = 18 bytes. Grand total: 1518 bytes per frame. Optional overhead: VLAN tag (802.1Q) adds 4 bytes = 1522 bytes maximum.,encapsulation chain,application data wrapped through transport; network; and data-link layers,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,A developer is troubleshooting why a large file upload over TCP to a remote server is very slow even though a speed test shows 100 Mbps available. The round-trip time to the server is 200ms. Calculate the maximum theoretical TCP throughput based on window size 65535 bytes and explain why the developer must use window scaling to achieve better performance.,Large window sizes always cause slow connections because they increase CPU overhead on the router,Maximum throughput with 65535-byte window and 200ms RTT: throughput = window_size / RTT = 65535 bytes / 0.200 seconds = 327675 bytes/s = 2.6 Mbps — far below the 100 Mbps available; the TCP receive window (advertised in 16-bit field; max 65535 bytes = 64 KB without scaling) was designed for the lower-latency networks of the 1980s; window scaling (RFC 7323) extends the window to up to 1 GB using a shift multiplier negotiated in the SYN; with a 1 GB window and 200ms RTT: 1000 MB / 0.2s = 5 Gbps theoretical maximum — far exceeding the link speed,TCP automatically scales the window based on bandwidth so the developer's app does not need changes,The 200ms RTT is irrelevant to TCP throughput — only the bandwidth limit matters,B,"Bandwidth-delay product: BDP = bandwidth × RTT = 100 Mbps × 0.2s = 20 Mb = 2.5 MB. TCP window must be ≥ BDP to keep the pipe full. 65535 bytes = 64 KB << 2.5 MB → pipe is mostly empty. Window scaling: SYN option ""Wscale=6"" → multiply received window × 2^6 = ×64. 65535 × 64 = 4 MB. BDP satisfied → full 100 Mbps utilized. Tools: iperf3; ss --info show TCP window size during transfers.",tcp behavior,reliable sequencing; ack-driven retransmission; and handshake control,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
hard,An organization needs to route traffic between two RFC 1918 private address spaces: its own 10.0.0.0/8 and an acquired company also using 10.0.0.0/8. Explain why this creates a routing conflict and describe the two technical solutions used in practice.,Routing between two identical private ranges works automatically because NAT is applied at both networks,Both networks use 10.0.0.0/8 — when a host in the acquiring company (10.1.0.0/24) tries to reach a host at the acquired company (also 10.1.0.0/24); the router cannot distinguish which 10.1.x.x destination is in which network — all 10.0.0.0/8 traffic goes to the local routing table; Solution 1: NAT overload (double-NAT) — translate one company's 10.x.x.x to a unique IP range (e.g. 172.16.x.x) before routing between them; the router applies NAT to make each company's addresses appear distinct. Solution 2: renumber one company's addressing to a different RFC 1918 range (e.g. change acquired company to 172.20.0.0/16); costly but eliminates ongoing NAT overhead; required for any direct routing,The router uses TTL to distinguish packets from each network — lower TTL indicates the far network,Identical RFC 1918 ranges can be routed between each other using different VLAN IDs for identification,B,"Overlapping private space problem: both companies have 10.1.1.50. Router cannot route to ""10.1.1.50"" uniquely — ambiguous. NAT solution: site A router: translate incoming traffic from site B's 10.x.x.x → 172.20.x.x before forwarding. A's hosts see B's hosts as 172.20.x.x (unambiguous). VPN tunnel: traffic enters VPN; far-end NAT translates to non-conflicting range. Renumbering: clean solution; change one site to 172.16.0.0/12 or 192.168.0.0/16; requires reconfiguring every host; DHCP scope; firewall rule; and DNS record.",public vs private ipv4,routable internet space vs rfc1918 internal ranges,/home/citadel/Documents/citavault/NETC-121/MASTER LIST/Master List.md
